# t	u	y	backlog	allocated_capacity	service_rate	response_time
# model_name=cloud_server_workload, controlled_output=latency_deviation, dt=0.2 sec, dt_sim=0.02 sec, input_type=alternating_steps, preg_blackbox_enabled=False, r_preg=1, backlog_nom=8, arrival_rate=5, service_nom=5, service_gain=3, tau_capacity=1.5, half_saturation=2, abandonment=0.03, latency_gain=0.18
1.3280000000e+02	1.5000000000e+00	-8.1491765494e-01	3.4726796948e+00	7.7154447601e+00	4.8958224944e+00	6.2508234506e-01
1.3300000000e+02	1.5000000000e+00	-8.1491775335e-01	3.4726791480e+00	7.7154447602e+00	4.8958222128e+00	6.2508224665e-01
1.3320000000e+02	1.5000000000e+00	-8.1491784160e-01	3.4726786578e+00	7.7154447603e+00	4.8958219603e+00	6.2508215840e-01
1.3340000000e+02	1.5000000000e+00	-8.1491792072e-01	3.4726782182e+00	7.7154447604e+00	4.8958217338e+00	6.2508207928e-01
1.3360000000e+02	1.5000000000e+00	-8.1491799168e-01	3.4726778240e+00	7.7154447604e+00	4.8958215308e+00	6.2508200832e-01
1.3380000000e+02	1.5000000000e+00	-8.1491805531e-01	3.4726774705e+00	7.7154447605e+00	4.8958213487e+00	6.2508194469e-01
1.3400000000e+02	1.5000000000e+00	-8.1491811236e-01	3.4726771535e+00	7.7154447605e+00	4.8958211854e+00	6.2508188764e-01
1.3420000000e+02	1.5000000000e+00	-8.1491816352e-01	3.4726768693e+00	7.7154447606e+00	4.8958210390e+00	6.2508183648e-01
1.3440000000e+02	1.5000000000e+00	-8.1491820940e-01	3.4726766144e+00	7.7154447606e+00	4.8958209077e+00	6.2508179060e-01
1.3460000000e+02	1.5000000000e+00	-8.1491825054e-01	3.4726763859e+00	7.7154447607e+00	4.8958207900e+00	6.2508174946e-01
1.3480000000e+02	1.5000000000e+00	-8.1491828743e-01	3.4726761809e+00	7.7154447607e+00	4.8958206844e+00	6.2508171257e-01
1.3500000000e+02	1.5000000000e+00	-8.1491832051e-01	3.4726759972e+00	7.7154447607e+00	4.8958205898e+00	6.2508167949e-01
1.3520000000e+02	1.5000000000e+00	-8.1491835017e-01	3.4726758324e+00	7.7154447608e+00	4.8958205049e+00	6.2508164983e-01
1.3540000000e+02	1.5000000000e+00	-8.1491837677e-01	3.4726756846e+00	7.7154447608e+00	4.8958204288e+00	6.2508162323e-01
1.3560000000e+02	1.5000000000e+00	-8.1491840062e-01	3.4726755521e+00	7.7154447608e+00	4.8958203605e+00	6.2508159938e-01
1.3580000000e+02	1.5000000000e+00	-8.1491842201e-01	3.4726754333e+00	7.7154447608e+00	4.8958202993e+00	6.2508157799e-01
1.3600000000e+02	1.5000000000e+00	-8.1491844119e-01	3.4726753267e+00	7.7154447608e+00	4.8958202444e+00	6.2508155881e-01
1.3620000000e+02	1.5000000000e+00	-8.1491845838e-01	3.4726752312e+00	7.7154447608e+00	4.8958201952e+00	6.2508154162e-01
1.3640000000e+02	1.5000000000e+00	-8.1491847381e-01	3.4726751455e+00	7.7154447609e+00	4.8958201511e+00	6.2508152619e-01
1.3660000000e+02	1.5000000000e+00	-8.1491848763e-01	3.4726750687e+00	7.7154447609e+00	4.8958201115e+00	6.2508151237e-01
1.3680000000e+02	1.5000000000e+00	-8.1491850003e-01	3.4726749998e+00	7.7154447609e+00	4.8958200760e+00	6.2508149997e-01
1.3700000000e+02	1.5000000000e+00	-8.1491851115e-01	3.4726749380e+00	7.7154447609e+00	4.8958200442e+00	6.2508148885e-01
1.3720000000e+02	1.5000000000e+00	-8.1491852112e-01	3.4726748827e+00	7.7154447609e+00	4.8958200157e+00	6.2508147888e-01
1.3740000000e+02	1.5000000000e+00	-8.1491853006e-01	3.4726748330e+00	7.7154447609e+00	4.8958199901e+00	6.2508146994e-01
1.3760000000e+02	1.5000000000e+00	-8.1491853808e-01	3.4726747884e+00	7.7154447609e+00	4.8958199671e+00	6.2508146192e-01
1.3780000000e+02	1.5000000000e+00	-8.1491854527e-01	3.4726747485e+00	7.7154447609e+00	4.8958199465e+00	6.2508145473e-01
1.3800000000e+02	1.5000000000e+00	-8.1491855171e-01	3.4726747127e+00	7.7154447609e+00	4.8958199281e+00	6.2508144829e-01
1.3820000000e+02	1.5000000000e+00	-8.1491855749e-01	3.4726746806e+00	7.7154447609e+00	4.8958199116e+00	6.2508144251e-01
1.3840000000e+02	1.5000000000e+00	-8.1491856268e-01	3.4726746518e+00	7.7154447609e+00	4.8958198967e+00	6.2508143732e-01
1.3860000000e+02	1.5000000000e+00	-8.1491856733e-01	3.4726746260e+00	7.7154447609e+00	4.8958198834e+00	6.2508143267e-01
1.3880000000e+02	1.5000000000e+00	-8.1491857149e-01	3.4726746028e+00	7.7154447609e+00	4.8958198715e+00	6.2508142851e-01
1.3900000000e+02	1.5000000000e+00	-8.1491857523e-01	3.4726745820e+00	7.7154447609e+00	4.8958198608e+00	6.2508142477e-01
1.3920000000e+02	1.5000000000e+00	-8.1491857858e-01	3.4726745634e+00	7.7154447609e+00	4.8958198512e+00	6.2508142142e-01
1.3940000000e+02	1.5000000000e+00	-8.1491858159e-01	3.4726745467e+00	7.7154447609e+00	4.8958198426e+00	6.2508141841e-01
1.3960000000e+02	1.5000000000e+00	-8.1491858428e-01	3.4726745318e+00	7.7154447609e+00	4.8958198349e+00	6.2508141572e-01
1.3980000000e+02	1.5000000000e+00	-8.1491858670e-01	3.4726745183e+00	7.7154447609e+00	4.8958198280e+00	6.2508141330e-01
1.4000000000e+02	1.5000000000e+00	-8.1491858886e-01	3.4726745063e+00	7.7154447609e+00	4.8958198218e+00	6.2508141114e-01
1.4020000000e+02	1.5000000000e+00	-8.1491859081e-01	3.4726744955e+00	7.7154447609e+00	4.8958198162e+00	6.2508140919e-01
1.4040000000e+02	1.5000000000e+00	-8.1491859255e-01	3.4726744858e+00	7.7154447609e+00	4.8958198112e+00	6.2508140745e-01
1.4060000000e+02	1.5000000000e+00	-8.1491859411e-01	3.4726744772e+00	7.7154447609e+00	4.8958198068e+00	6.2508140589e-01
1.4080000000e+02	1.5000000000e+00	-8.1491859551e-01	3.4726744694e+00	7.7154447609e+00	4.8958198027e+00	6.2508140449e-01
1.4100000000e+02	1.5000000000e+00	-8.1491859677e-01	3.4726744624e+00	7.7154447609e+00	4.8958197992e+00	6.2508140323e-01
1.4120000000e+02	1.5000000000e+00	-8.1491859790e-01	3.4726744561e+00	7.7154447609e+00	4.8958197959e+00	6.2508140210e-01
1.4140000000e+02	1.5000000000e+00	-8.1491859891e-01	3.4726744505e+00	7.7154447609e+00	4.8958197930e+00	6.2508140109e-01
1.4160000000e+02	1.5000000000e+00	-8.1491859981e-01	3.4726744455e+00	7.7154447609e+00	4.8958197904e+00	6.2508140019e-01
1.4180000000e+02	1.5000000000e+00	-8.1491860062e-01	3.4726744410e+00	7.7154447609e+00	4.8958197881e+00	6.2508139938e-01
1.4200000000e+02	1.5000000000e+00	-8.1491860135e-01	3.4726744369e+00	7.7154447609e+00	4.8958197860e+00	6.2508139865e-01
1.4220000000e+02	1.5000000000e+00	-8.1491860200e-01	3.4726744333e+00	7.7154447609e+00	4.8958197842e+00	6.2508139800e-01
1.4240000000e+02	1.5000000000e+00	-8.1491860259e-01	3.4726744301e+00	7.7154447609e+00	4.8958197825e+00	6.2508139741e-01
1.4260000000e+02	1.5000000000e+00	-8.1491860311e-01	3.4726744271e+00	7.7154447609e+00	4.8958197810e+00	6.2508139689e-01
1.4280000000e+02	1.5000000000e+00	-8.1491860359e-01	3.4726744245e+00	7.7154447609e+00	4.8958197796e+00	6.2508139641e-01
1.4300000000e+02	1.5000000000e+00	-8.1491860401e-01	3.4726744222e+00	7.7154447609e+00	4.8958197784e+00	6.2508139599e-01
1.4320000000e+02	1.5000000000e+00	-8.1491860439e-01	3.4726744201e+00	7.7154447609e+00	4.8958197774e+00	6.2508139561e-01
1.4340000000e+02	1.5000000000e+00	-8.1491860473e-01	3.4726744182e+00	7.7154447609e+00	4.8958197764e+00	6.2508139527e-01
1.4360000000e+02	1.5000000000e+00	-8.1491860503e-01	3.4726744165e+00	7.7154447609e+00	4.8958197755e+00	6.2508139497e-01
1.4380000000e+02	1.5000000000e+00	-8.1491860530e-01	3.4726744150e+00	7.7154447609e+00	4.8958197747e+00	6.2508139470e-01
1.4400000000e+02	1.5000000000e+00	-8.1491860555e-01	3.4726744136e+00	7.7154447609e+00	4.8958197740e+00	6.2508139445e-01
1.4420000000e+02	1.5000000000e+00	-8.1491860577e-01	3.4726744124e+00	7.7154447609e+00	4.8958197734e+00	6.2508139423e-01
1.4440000000e+02	1.5000000000e+00	-8.1491860596e-01	3.4726744113e+00	7.7154447609e+00	4.8958197728e+00	6.2508139404e-01
1.4460000000e+02	1.5000000000e+00	-8.1491860614e-01	3.4726744103e+00	7.7154447609e+00	4.8958197723e+00	6.2508139386e-01
1.4480000000e+02	1.5000000000e+00	-8.1491860630e-01	3.4726744095e+00	7.7154447609e+00	4.8958197719e+00	6.2508139370e-01
1.4500000000e+02	1.5000000000e+00	-8.1491860644e-01	3.4726744087e+00	7.7154447609e+00	4.8958197715e+00	6.2508139356e-01
1.4520000000e+02	1.5000000000e+00	-8.1491860657e-01	3.4726744080e+00	7.7154447609e+00	4.8958197711e+00	6.2508139343e-01
1.4540000000e+02	1.5000000000e+00	-8.1491860668e-01	3.4726744073e+00	7.7154447609e+00	4.8958197708e+00	6.2508139332e-01
1.4560000000e+02	1.5000000000e+00	-8.1491860678e-01	3.4726744068e+00	7.7154447609e+00	4.8958197705e+00	6.2508139322e-01
1.4580000000e+02	1.5000000000e+00	-8.1491860688e-01	3.4726744062e+00	7.7154447609e+00	4.8958197702e+00	6.2508139312e-01
1.4600000000e+02	1.5000000000e+00	-8.1491860696e-01	3.4726744058e+00	7.7154447609e+00	4.8958197700e+00	6.2508139304e-01
1.4620000000e+02	1.5000000000e+00	-8.1491860703e-01	3.4726744054e+00	7.7154447609e+00	4.8958197698e+00	6.2508139297e-01
1.4640000000e+02	1.5000000000e+00	-8.1491860710e-01	3.4726744050e+00	7.7154447609e+00	4.8958197696e+00	6.2508139290e-01
1.4660000000e+02	1.5000000000e+00	-8.1491860716e-01	3.4726744047e+00	7.7154447609e+00	4.8958197694e+00	6.2508139284e-01
1.4680000000e+02	1.5000000000e+00	-8.1491860721e-01	3.4726744044e+00	7.7154447609e+00	4.8958197693e+00	6.2508139279e-01
1.4700000000e+02	1.5000000000e+00	-8.1491860726e-01	3.4726744041e+00	7.7154447609e+00	4.8958197691e+00	6.2508139274e-01
1.4720000000e+02	1.5000000000e+00	-8.1491860730e-01	3.4726744039e+00	7.7154447609e+00	4.8958197690e+00	6.2508139270e-01
1.4740000000e+02	1.5000000000e+00	-8.1491860734e-01	3.4726744037e+00	7.7154447609e+00	4.8958197689e+00	6.2508139266e-01
1.4760000000e+02	1.5000000000e+00	-8.1491860737e-01	3.4726744035e+00	7.7154447609e+00	4.8958197688e+00	6.2508139263e-01
1.4780000000e+02	1.5000000000e+00	-8.1491860740e-01	3.4726744033e+00	7.7154447609e+00	4.8958197687e+00	6.2508139260e-01
1.4800000000e+02	1.5000000000e+00	-8.1491860743e-01	3.4726744032e+00	7.7154447609e+00	4.8958197686e+00	6.2508139257e-01
1.4820000000e+02	1.5000000000e+00	-8.1491860746e-01	3.4726744030e+00	7.7154447609e+00	4.8958197686e+00	6.2508139254e-01
1.4840000000e+02	1.5000000000e+00	-8.1491860748e-01	3.4726744029e+00	7.7154447609e+00	4.8958197685e+00	6.2508139252e-01
1.4860000000e+02	1.5000000000e+00	-8.1491860750e-01	3.4726744028e+00	7.7154447609e+00	4.8958197684e+00	6.2508139250e-01
1.4880000000e+02	1.5000000000e+00	-8.1491860752e-01	3.4726744027e+00	7.7154447609e+00	4.8958197684e+00	6.2508139248e-01
1.4900000000e+02	1.5000000000e+00	-8.1491860753e-01	3.4726744026e+00	7.7154447609e+00	4.8958197683e+00	6.2508139247e-01
1.4920000000e+02	1.5000000000e+00	-8.1491860755e-01	3.4726744025e+00	7.7154447609e+00	4.8958197683e+00	6.2508139245e-01
1.4940000000e+02	1.5000000000e+00	-8.1491860756e-01	3.4726744024e+00	7.7154447609e+00	4.8958197683e+00	6.2508139244e-01
1.4960000000e+02	1.5000000000e+00	-8.1491860757e-01	3.4726744024e+00	7.7154447609e+00	4.8958197682e+00	6.2508139243e-01
1.4980000000e+02	1.5000000000e+00	-8.1491860758e-01	3.4726744023e+00	7.7154447609e+00	4.8958197682e+00	6.2508139242e-01
1.5000000000e+02	1.5000000000e+00	-8.1491860759e-01	3.4726744023e+00	7.7154447609e+00	4.8958197682e+00	6.2508139241e-01
1.5020000000e+02	1.5000000000e+00	-8.1491860760e-01	3.4726744022e+00	7.7154447609e+00	4.8958197682e+00	6.2508139240e-01
1.5040000000e+02	1.5000000000e+00	-8.1491860761e-01	3.4726744022e+00	7.7154447609e+00	4.8958197681e+00	6.2508139239e-01
1.5060000000e+02	1.5000000000e+00	-8.1491860761e-01	3.4726744021e+00	7.7154447609e+00	4.8958197681e+00	6.2508139239e-01
1.5080000000e+02	1.5000000000e+00	-8.1491860762e-01	3.4726744021e+00	7.7154447609e+00	4.8958197681e+00	6.2508139238e-01
1.5100000000e+02	1.5000000000e+00	-8.1491860763e-01	3.4726744021e+00	7.7154447609e+00	4.8958197681e+00	6.2508139237e-01
1.5120000000e+02	1.5000000000e+00	-8.1491860763e-01	3.4726744021e+00	7.7154447609e+00	4.8958197681e+00	6.2508139237e-01
1.5140000000e+02	1.5000000000e+00	-8.1491860763e-01	3.4726744020e+00	7.7154447609e+00	4.8958197681e+00	6.2508139237e-01
1.5160000000e+02	1.5000000000e+00	-8.1491860764e-01	3.4726744020e+00	7.7154447609e+00	4.8958197680e+00	6.2508139236e-01
1.5180000000e+02	1.5000000000e+00	-8.1491860764e-01	3.4726744020e+00	7.7154447609e+00	4.8958197680e+00	6.2508139236e-01
1.5200000000e+02	1.5000000000e+00	-8.1491860764e-01	3.4726744020e+00	7.7154447609e+00	4.8958197680e+00	6.2508139236e-01
1.5220000000e+02	1.5000000000e+00	-8.1491860765e-01	3.4726744020e+00	7.7154447609e+00	4.8958197680e+00	6.2508139235e-01
1.5240000000e+02	1.5000000000e+00	-8.1491860765e-01	3.4726744019e+00	7.7154447609e+00	4.8958197680e+00	6.2508139235e-01
1.5260000000e+02	1.5000000000e+00	-8.1491860765e-01	3.4726744019e+00	7.7154447609e+00	4.8958197680e+00	6.2508139235e-01
1.5280000000e+02	1.5000000000e+00	-8.1491860765e-01	3.4726744019e+00	7.7154447609e+00	4.8958197680e+00	6.2508139235e-01
1.5300000000e+02	1.5000000000e+00	-8.1491860766e-01	3.4726744019e+00	7.7154447609e+00	4.8958197680e+00	6.2508139234e-01
1.5320000000e+02	1.5000000000e+00	-8.1491860766e-01	3.4726744019e+00	7.7154447609e+00	4.8958197680e+00	6.2508139234e-01
1.5340000000e+02	1.5000000000e+00	-8.1491860766e-01	3.4726744019e+00	7.7154447609e+00	4.8958197680e+00	6.2508139234e-01
1.5360000000e+02	1.5000000000e+00	-8.1491860766e-01	3.4726744019e+00	7.7154447609e+00	4.8958197680e+00	6.2508139234e-01
1.5380000000e+02	1.5000000000e+00	-8.1491860766e-01	3.4726744019e+00	7.7154447609e+00	4.8958197680e+00	6.2508139234e-01
1.5400000000e+02	1.5000000000e+00	-8.1491860766e-01	3.4726744019e+00	7.7154447609e+00	4.8958197680e+00	6.2508139234e-01
1.5420000000e+02	1.5000000000e+00	-8.1491860766e-01	3.4726744019e+00	7.7154447609e+00	4.8958197680e+00	6.2508139234e-01
1.5440000000e+02	1.5000000000e+00	-8.1491860766e-01	3.4726744019e+00	7.7154447609e+00	4.8958197680e+00	6.2508139234e-01
1.5460000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744019e+00	7.7154447609e+00	4.8958197680e+00	6.2508139233e-01
1.5480000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744019e+00	7.7154447609e+00	4.8958197680e+00	6.2508139233e-01
1.5500000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744019e+00	7.7154447609e+00	4.8958197680e+00	6.2508139233e-01
1.5520000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197680e+00	6.2508139233e-01
1.5540000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197680e+00	6.2508139233e-01
1.5560000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197680e+00	6.2508139233e-01
1.5580000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197680e+00	6.2508139233e-01
1.5600000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197680e+00	6.2508139233e-01
1.5620000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197680e+00	6.2508139233e-01
1.5640000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197680e+00	6.2508139233e-01
1.5660000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197680e+00	6.2508139233e-01
1.5680000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197680e+00	6.2508139233e-01
1.5700000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197680e+00	6.2508139233e-01
1.5720000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.5740000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.5760000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.5780000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.5800000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.5820000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.5840000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.5860000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.5880000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.5900000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.5920000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.5940000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.5960000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.5980000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6000000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6020000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6040000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6060000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6080000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6100000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6120000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6140000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6160000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6180000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6200000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6220000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6240000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6260000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6280000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6300000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6320000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6340000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6360000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6380000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6400000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6420000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6440000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6460000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6480000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6500000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6520000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6540000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6560000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6580000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6600000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6620000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6640000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6660000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6680000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6700000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6720000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6740000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6760000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6780000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6800000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6820000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6840000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6860000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
1.6880000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
